case_id,stage_label,snr_label,severity,instance,material_class,baseline,lineshape,bwf_g,peak_set,intensity,id_ig,lo95,hi95,sigma_stat,n_failed,redchi,aic,bic,la,n_d,true_id_ig,error,abs_error
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,linear,pseudo_voigt,False,DG,height,1.3502322034094532,1.2795492712749463,1.4919831805509858,0.0541933196098732,0,2.8385768082038445,1600.546102349665,1638.032989926212,,,1.5913528253396505,-0.24112062193019734,0.24112062193019734
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,linear,pseudo_voigt,False,DG,area,0.9234214020399817,0.8873997396462766,1.0481418955498687,0.041006405518546694,0,2.8385768082038445,1600.546102349665,1638.032989926212,,,0.9830343199816676,-0.05961291794168588,0.05961291794168588
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,linear,pseudo_voigt,False,DGDp,height,1.4220088781116575,1.3855664244120796,2.1349192190289017,0.1911649398987995,0,2.8304931080228655,1602.2111824725946,1658.441513837415,,,1.5913528253396505,-0.16934394722799295,0.16934394722799295
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,linear,pseudo_voigt,False,DGDp,area,0.9713223361213827,0.9476520215030698,2.1461178896356747,0.30573670679307147,0,2.8304931080228655,1602.2111824725946,1658.441513837415,,,0.9830343199816676,-0.011711983860284825,0.011711983860284825
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,linear,pseudo_voigt,False,DGDpD3D4,height,1.39053781244042,1.3049279074448086,1.6833662244777001,0.09654216098304988,0,2.8312960828524347,1610.2752557650404,1703.9924747064076,16.294068317231336,312470324851.75073,1.5913528253396505,-0.20081501289923054,0.20081501289923054
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,linear,pseudo_voigt,False,DGDpD3D4,area,1.1798539151765763,1.0512102978227693,1.9159520950467483,0.22060145085444224,0,2.8312960828524347,1610.2752557650404,1703.9924747064076,16.294068317231336,312470324851.75073,0.9830343199816676,0.19681959519490877,0.19681959519490877
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,lorentzian,False,DG,height,1.5092001352895987,1.310687195589116,1.7009420495533694,0.09955663906136386,0,3.826540692977937,1827.1702938063797,1855.28545948879,19.083987076563165,339135154989.14404,1.5913528253396505,-0.08215269005005177,0.08215269005005177
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,lorentzian,False,DG,area,1.0073691740155046,0.9885013168010534,1.2851445996533022,0.0756756974087619,0,3.826540692977937,1827.1702938063797,1855.28545948879,19.083987076563165,339135154989.14404,0.9830343199816676,0.02433485403383706,0.02433485403383706
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,lorentzian,False,DGDp,height,2.232680033214083,1.7466761991524462,2.7837566441877977,0.26456619948522264,0,3.6152456591020314,1784.6440350910752,1826.8167836146904,7.61687941885385,501709661561.8383,1.5913528253396505,0.6413272078744323,0.6413272078744323
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,lorentzian,False,DGDp,area,2.523949670340564,1.9061803539797382,3.438825894120911,0.39098818963779064,0,3.6152456591020314,1784.6440350910752,1826.8167836146904,7.61687941885385,501709661561.8383,0.9830343199816676,1.5409153503588964,1.5409153503588964
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,lorentzian,False,DGDpD3D4,height,2.2330190397958978,1.7476430893438162,2.7841734154346103,0.26442586044101146,0,3.642842920635523,1796.6440277086815,1866.9319419147068,7.619008160801761,501785840358.1277,1.5913528253396505,0.6416662144562473,0.6416662144562473
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,lorentzian,False,DGDpD3D4,area,2.5232444817616475,1.906839704290903,3.434207305395843,0.38964175187723366,0,3.642842920635523,1796.6440277086815,1866.9319419147068,7.619008160801761,501785840358.1277,0.9830343199816676,1.54021016177998,1.54021016177998
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,lorentzian,True,DG,height,,,,,0,3.8515871781721036,1833.3879451141615,1866.18897174364,,,1.5913528253396505,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,lorentzian,True,DG,area,,,,,0,3.8515871781721036,1833.3879451141615,1866.18897174364,,,0.9830343199816676,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,lorentzian,True,DGDp,height,,,,,0,3.6328815662183,1789.529974349927,1836.3885838206106,,,1.5913528253396505,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,lorentzian,True,DGDp,area,,,,,0,3.6328815662183,1789.529974349927,1836.3885838206106,,,0.9830343199816676,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,lorentzian,True,DGDpD3D4,height,,,,,0,3.6606488112624755,1801.5299737819503,1876.503748935044,,,1.5913528253396505,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,lorentzian,True,DGDpD3D4,area,,,,,0,3.6606488112624755,1801.5299737819503,1876.503748935044,,,0.9830343199816676,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,gaussian,False,DG,height,1.4209164154126632,1.302117319878788,1.5683235764538626,0.06791100721107007,0,3.161240570075869,1674.1819805978123,1702.2971462802225,20.025520444012457,319296756937.49164,1.5913528253396505,-0.17043640992698728,0.17043640992698728
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,gaussian,False,DG,area,0.9600060259102069,0.9088025699290581,1.1479104448179653,0.06099802771248852,0,3.161240570075869,1674.1819805978123,1702.2971462802225,20.025520444012457,319296756937.49164,0.9830343199816676,-0.023028294071460675,0.023028294071460675
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,gaussian,False,DGDp,height,3.000371461592572,2.0190494975386843,4.734227641744474,0.6926602135607514,0,3.1192782191413615,1666.449937914071,1708.622686437686,4.214313920874422,674219022950.8219,1.5913528253396505,1.4090186362529216,1.4090186362529216
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,gaussian,False,DGDp,area,4.561743775900565,2.549300539053262,9.834720351599197,1.8585596138532128,0,3.1192782191413615,1666.449937914071,1708.622686437686,4.214313920874422,674219022950.8219,0.9830343199816676,3.578709455918897,3.578709455918897
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,gaussian,False,DGDpD3D4,height,3.0003174073730206,2.0195266693679907,4.668199747327516,0.6756943236844963,0,3.1430896499286973,1678.4499752926029,1748.7378894986282,4.214172985344525,674206876327.1259,1.5913528253396505,1.40896458203337,1.40896458203337
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,gaussian,False,DGDpD3D4,area,4.561896335318165,2.575829930077027,9.801815190714255,1.8433974597581582,0,3.1430896499286973,1678.4499752926029,1748.7378894986282,4.214172985344525,674206876327.1259,0.9830343199816676,3.5788620153364974,3.5788620153364974
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,pseudo_voigt,False,DG,height,1.4209754487171509,1.3021885520783225,1.5683663466324265,0.06790374635801485,0,3.169213436160198,1678.1819811283904,1715.6688687049373,20.026352395895106,319310022420.5769,1.5913528253396505,-0.17037737662249963,0.17037737662249963
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,pseudo_voigt,False,DG,area,0.9599661445176886,0.9087563403957064,1.1478764346252106,0.06100114494849217,0,3.169213436160198,1678.1819811283904,1715.6688687049373,20.026352395895106,319310022420.5769,0.9830343199816676,-0.02306817546397899,0.02306817546397899
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,pseudo_voigt,False,DGDp,height,3.0002749283652914,2.0190711548877567,4.734298745097274,0.6926728275689978,0,3.1311385926580138,1672.449937929379,1728.6802692941994,4.214015942487608,674197330790.6969,1.5913528253396505,1.408922103025641,1.408922103025641
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,pseudo_voigt,False,DGDp,area,4.5620663425614305,2.5478702865223455,9.832220440211996,1.8582867366818157,0,3.1311385926580138,1672.449937929379,1728.6802692941994,4.214015942487608,674197330790.6969,0.9830343199816676,3.5790320225797627,3.5790320225797627
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,pseudo_voigt,False,DGDpD3D4,height,2.9957034952127573,2.0180113792280645,4.725252520585725,0.6906354307303688,0,3.16321198497927,1688.450006232203,1782.1672251735702,4.225463110575256,673170075588.1191,1.5913528253396505,1.4043506698731067,1.4043506698731067
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly3,pseudo_voigt,False,DGDpD3D4,area,4.54970728536848,2.5529859085613222,9.670578999925878,1.8157458880640722,0,3.16321198497927,1688.450006232203,1782.1672251735702,4.225463110575256,673170075588.1191,0.9830343199816676,3.566672965386812,3.566672965386812
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,lorentzian,False,DG,height,1.5152640929373185,1.3258875200102236,1.7745953104988488,0.11446837646711241,0,3.826568623955412,1826.1181714087318,1854.233337091142,19.51015275359724,340497798132.76685,1.5913528253396505,-0.07608873240233205,0.07608873240233205
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,lorentzian,False,DG,area,0.9853649297899736,0.9339727437689103,1.2786690058831276,0.08793433574115073,0,3.826568623955412,1826.1181714087318,1854.233337091142,19.51015275359724,340497798132.76685,0.9830343199816676,0.0023306098083060167,0.0023306098083060167
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,lorentzian,False,DGDp,height,2.149388030257712,1.6489491108430518,2.6043104850631753,0.2437191146765686,0,3.6027295136674984,1780.8081560401579,1822.980904563773,8.520214785666907,482992961455.9609,1.5913528253396505,0.5580352049180615,0.5580352049180615
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,lorentzian,False,DGDp,area,2.2563539513793165,1.828861000106548,3.1626171458516765,0.3402501669075623,0,3.6027295136674984,1780.8081560401579,1822.980904563773,8.520214785666907,482992961455.9609,0.9830343199816676,1.273319631397649,1.273319631397649
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,lorentzian,False,DGDpD3D4,height,2.1498080338100216,1.6493617981451911,2.604615558136085,0.2436916615626138,0,3.629954894933768,1792.7471733151629,1863.0350875211882,8.520854011609211,483087341231.365,1.5913528253396505,0.5584552084703711,0.5584552084703711
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,lorentzian,False,DGDpD3D4,area,2.2561846819635067,1.832291749306121,3.143646039354581,0.3345353027893,0,3.629954894933768,1792.7471733151629,1863.0350875211882,8.520854011609211,483087341231.365,0.9830343199816676,1.2731503619818392,1.2731503619818392
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,lorentzian,True,DG,height,,,,,0,3.8444809584983015,1830.8507574152445,1863.651784044723,,,1.5913528253396505,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,lorentzian,True,DG,area,,,,,0,3.8444809584983015,1830.8507574152445,1863.651784044723,,,0.9830343199816676,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,lorentzian,True,DGDp,height,,,,,0,3.6179353777732257,1785.1697804162955,1832.028389886979,,,1.5913528253396505,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,lorentzian,True,DGDp,area,,,,,0,3.6179353777732257,1785.1697804162955,1832.028389886979,,,0.9830343199816676,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,lorentzian,True,DGDpD3D4,height,,,,,0,3.6455883854486197,1797.169780068818,1872.1435552219118,,,1.5913528253396505,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,lorentzian,True,DGDpD3D4,area,,,,,0,3.6455883854486197,1797.169780068818,1872.1435552219118,,,0.9830343199816676,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,gaussian,False,DG,height,1.4170146468321247,1.2868766871846018,1.6192281557429646,0.08478509584357387,0,3.1554527872331097,1671.6561500452044,1699.7713157276146,20.455672422495063,318419983300.01855,1.5913528253396505,-0.17433817850752575,0.17433817850752575
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,gaussian,False,DG,area,0.939818545250985,0.872060513343925,1.1311476236651221,0.0660948651007986,0,3.1554527872331097,1671.6561500452044,1699.7713157276146,20.455672422495063,318419983300.01855,0.9830343199816676,-0.04321577473068261,0.04321577473068261
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,gaussian,False,DGDp,height,2.584545822792331,1.8890654392448545,4.0307694500631905,0.5463631035345099,0,3.1083651753643142,1662.5846927873395,1704.7574413109546,5.411158998809637,580778074222.0973,1.5913528253396505,0.9931929974526805,0.9931929974526805
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,gaussian,False,DGDp,area,3.552773130944608,2.068826019675955,9.747190868004889,1.958802536397326,0,3.1083651753643142,1662.5846927873395,1704.7574413109546,5.411158998809637,580778074222.0973,0.9830343199816676,2.5697388109629404,2.5697388109629404
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,gaussian,False,DGDpD3D4,height,2.5834996331104194,1.8901879011339575,4.016675789540679,0.5424813683262005,0,3.1320931830006367,1674.584700254531,1744.8726144605564,5.41485668852434,580542983002.8303,1.5913528253396505,0.9921468077707689,0.9921468077707689
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,gaussian,False,DGDpD3D4,area,3.550347018229047,2.0841935635856323,9.665316658553934,1.9339955108275544,0,3.1320931830006367,1674.584700254531,1744.8726144605564,5.41485668852434,580542983002.8303,0.9830343199816676,2.5673126982473793,2.5673126982473793
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,pseudo_voigt,False,DG,height,1.417104749302989,1.2869788815066534,1.6193612858157798,0.08479298776174368,0,3.1634110540795954,1675.6561500563155,1713.1430376328624,20.456973106440255,318440230392.9699,1.5913528253396505,-0.1742480760366616,0.1742480760366616
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,pseudo_voigt,False,DG,area,0.9397587902282433,0.8720093042949554,1.1310918558114964,0.06609370211905707,0,3.1634110540795954,1675.6561500563155,1713.1430376328624,20.456973106440255,318440230392.9699,0.9830343199816676,-0.0432755297534243,0.0432755297534243
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,pseudo_voigt,False,DGDp,height,2.5845724714432072,1.8021000439489203,4.033422080377479,0.5692252648591867,0,3.120184058041904,1668.5846937330307,1724.815025097851,5.410660601522749,580784062489.7457,1.5913528253396505,0.9932196461035567,0.9932196461035567
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,pseudo_voigt,False,DGDp,area,3.553100390889335,2.068202133926358,9.660055119859837,1.9367327782084385,0,3.120184058041904,1668.5846937330307,1724.815025097851,5.410660601522749,580784062489.7457,0.9830343199816676,2.570066070907667,2.570066070907667
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,pseudo_voigt,False,DGDpD3D4,height,2.5839606959140107,1.8004952259186071,4.0301236962284515,0.568793224747207,0,3.1521449729395927,1684.5846944067903,1778.3019133481575,5.41246246063271,580646589278.5651,1.5913528253396505,0.9926078705743602,0.9926078705743602
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,poly5,pseudo_voigt,False,DGDpD3D4,area,3.551917530711643,2.0629274584360653,9.638645894258271,1.93261674591434,0,3.1521449729395927,1684.5846944067903,1778.3019133481575,5.41246246063271,580646589278.5651,0.9830343199816676,2.5688832107299753,2.5688832107299753
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,lorentzian,False,DG,height,1.369322169168658,1.2784552897360304,1.4860679900140044,0.05296339675514358,0,2.2417396449169247,1408.95882155081,1437.0739872332201,,,1.5913528253396505,-0.2220306561709926,0.2220306561709926
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,lorentzian,False,DG,area,0.7186316821961474,0.622634751561453,0.7275652306591156,0.026768471238589296,0,2.2417396449169247,1408.95882155081,1437.0739872332201,,,0.9830343199816676,-0.2644026377855202,0.2644026377855202
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,lorentzian,False,DGDp,height,7.775278786101318,5.013590516111983,6.128142127250247,0.2843296152198982,0,1.9622888454007013,1305.2848247684017,1347.4575732920168,,,1.5913528253396505,6.183925960761668,6.183925960761668
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,lorentzian,False,DGDp,area,0.6544504362939559,0.4297577553821657,0.5596021868113865,0.03312418811095947,0,1.9622888454007013,1305.2848247684017,1347.4575732920168,,,0.9830343199816676,-0.32858388368771163,0.32858388368771163
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,lorentzian,False,DGDpD3D4,height,2.9904665185981636,2.4625478962378815,3.6246325268923507,0.2964556083226132,0,1.4026104078550221,1042.236570015457,1112.5244842214822,,,1.5913528253396505,1.399113693258513,1.399113693258513
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,lorentzian,False,DGDpD3D4,area,3.53069798238661,2.706335227342896,7.19888607458388,1.1460799490903029,0,1.4026104078550221,1042.236570015457,1112.5244842214822,,,0.9830343199816676,2.5476636624049425,2.5476636624049425
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,lorentzian,True,DG,height,,,,,0,1.9770271406020858,1309.298646753193,1342.0996733826714,,,1.5913528253396505,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,lorentzian,True,DG,area,,,,,0,1.9770271406020858,1309.298646753193,1342.0996733826714,,,0.9830343199816676,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,lorentzian,True,DGDp,height,,,,,0,1.341449492142491,1001.6037970399974,1048.462406510681,,,1.5913528253396505,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,lorentzian,True,DGDp,area,,,,,0,1.341449492142491,1001.6037970399974,1048.462406510681,,,0.9830343199816676,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,lorentzian,True,DGDpD3D4,height,,,,,0,1.4079493123519395,1046.2599802778113,1121.2337554309051,,,1.5913528253396505,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,lorentzian,True,DGDpD3D4,area,,,,,0,1.4079493123519395,1046.2599802778113,1121.2337554309051,,,0.9830343199816676,,
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,gaussian,False,DG,height,1.2880723303915094,1.1994750877396059,1.3537416210240596,0.039354430617421665,0,2.9306736310082866,1623.610892187915,1651.7260578703251,,,1.5913528253396505,-0.30328049494814113,0.30328049494814113
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,gaussian,False,DG,area,0.7804008329549915,0.6935131957395859,0.7728986298172702,0.020251758375119763,0,2.9306736310082866,1623.610892187915,1651.7260578703251,,,0.9830343199816676,-0.20263348702667605,0.20263348702667605
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,gaussian,False,DGDp,height,5.865853863688056,3.9447390523424994,4.5463552308137185,0.15347633507980013,0,2.208546318283625,1399.9814112294753,1442.1541597530904,,,1.5913528253396505,4.274501038348405,4.274501038348405
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,gaussian,False,DGDp,area,0.6443852726547792,0.45240459006708034,0.5379259563715642,0.021817075971565153,0,2.208546318283625,1399.9814112294753,1442.1541597530904,,,0.9830343199816676,-0.3386490473268884,0.3386490473268884
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,gaussian,False,DGDpD3D4,height,6.590313488108029,1.5623250409510767,8.269448618376522,1.7110323532295442,0,1.4725889798653995,1081.2348449810406,1151.522759187066,,,1.5913528253396505,4.998960662768378,4.998960662768378
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,gaussian,False,DGDpD3D4,area,3.195861854898154,0.8842317650904432,3.3973054481007523,0.641102005657531,0,1.4725889798653995,1081.2348449810406,1151.522759187066,,,0.9830343199816676,2.212827534916486,2.212827534916486
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,pseudo_voigt,False,DG,height,1.3693157736156336,1.2784466722131353,1.4860705842602122,0.052966256952879695,0,2.2473934652434093,1412.9588216537645,1450.4457092303114,,,1.5913528253396505,-0.2220370517240169,0.2220370517240169
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,pseudo_voigt,False,DG,area,0.7186353379942142,0.6226397800496152,0.7275730530426606,0.026769183980100072,0,2.2473934652434093,1412.9588216537645,1450.4457092303114,,,0.9830343199816676,-0.2643989819874534,0.2643989819874534
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,pseudo_voigt,False,DGDp,height,6.145349721897169,4.456375785220347,5.276413698761165,0.20919718933847067,0,1.8115848674005746,1244.2374708810707,1300.467802245891,,,1.5913528253396505,4.553996896557519,4.553996896557519
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,pseudo_voigt,False,DGDp,area,0.508215944988386,0.3861564098213318,0.4571022070717389,0.0180987502347029,0,1.8115848674005746,1244.2374708810707,1300.467802245891,,,0.9830343199816676,-0.4748183749932816,0.4748183749932816
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,pseudo_voigt,False,DGDpD3D4,height,2.9540575018459614,2.0138067752726307,4.0125673457285576,0.5098972701085059,0,1.3619429610966494,1023.5572520095511,1117.2744709509184,,,1.5913528253396505,1.3627046765063109,1.3627046765063109
tierB_stage1_blnone_snr15_i3,stage1,15,none,3,synthetic_disordered_carbon,als,pseudo_voigt,False,DGDpD3D4,area,3.10946049359267,2.133949248621251,4.976341280151236,0.7251133321710018,0,1.3619429610966494,1023.5572520095511,1117.2744709509184,,,0.9830343199816676,2.1264261736110024,2.1264261736110024
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,lorentzian,False,DG,height,1.4791438728070365,1.295743573790827,1.6735940873287585,0.0963922083564719,0,2.944786406790281,1869.8493150102609,1897.964480692671,16.714302187409725,332381156631.2906,1.817878325522576,-0.3387344527155396,0.3387344527155396
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,lorentzian,False,DG,area,1.150189824420023,1.1617242916908133,1.5019711926918684,0.08679927378382442,0,2.944786406790281,1869.8493150102609,1897.964480692671,16.714302187409725,332381156631.2906,0.9884477373774719,0.1617420870425511,0.1617420870425511
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,lorentzian,False,DGDp,height,1.9989031970172462,1.5949647796396118,2.229973641364995,0.1619950332593487,0,2.7841846912388224,1827.8999095673062,1870.0726580909213,7.863794720170073,449177236124.9213,1.817878325522576,0.18102487149467006,0.18102487149467006
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,lorentzian,False,DGDp,area,2.4447001711438654,1.9810981050336671,3.51244769568532,0.39065758420326674,0,2.7841846912388224,1827.8999095673062,1870.0726580909213,7.863794720170073,449177236124.9213,0.9884477373774719,1.4562524337663936,1.4562524337663936
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,lorentzian,False,DGDpD3D4,height,1.9991345227100636,1.5961636513455408,2.228299339454758,0.16126206733782425,0,2.8054380145382756,1839.8999110079453,1910.1878252139707,7.863997585014758,449229217749.3939,1.817878325522576,0.18125619718748753,0.18125619718748753
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,lorentzian,False,DGDpD3D4,area,2.4446371060532215,1.987231752703535,3.5039438132729996,0.38692345179123083,0,2.8054380145382756,1839.8999110079453,1910.1878252139707,7.863997585014758,449229217749.3939,0.9884477373774719,1.4561893686757497,1.4561893686757497
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,lorentzian,True,DG,height,,,,,0,2.954683424026542,1873.5286694506224,1906.3296960801008,,,1.817878325522576,,
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,lorentzian,True,DG,area,,,,,0,2.954683424026542,1873.5286694506224,1906.3296960801008,,,0.9884477373774719,,
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,lorentzian,True,DGDp,height,,,,,0,2.7933450976581007,1831.518997161547,1878.3776066322307,,,1.817878325522576,,
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,lorentzian,True,DGDp,area,,,,,0,2.7933450976581007,1831.518997161547,1878.3776066322307,,,0.9884477373774719,,
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,lorentzian,True,DGDpD3D4,height,,,,,0,2.814695502306465,1843.5189960968335,1918.4927712499273,,,1.817878325522576,,
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,lorentzian,True,DGDpD3D4,area,,,,,0,2.814695502306465,1843.5189960968335,1918.4927712499273,,,0.9884477373774719,,
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,gaussian,False,DG,height,1.407176453851835,1.3276831689563964,1.5806120342425272,0.06452385535683344,0,2.4258677765600054,1714.5778834810376,1742.6930491634478,,,1.817878325522576,-0.4107018716707411,0.4107018716707411
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,gaussian,False,DG,area,1.1009953976742186,1.0814387414675921,1.2775754481341866,0.050035793569089985,0,2.4258677765600054,1714.5778834810376,1742.6930491634478,,,0.9884477373774719,0.11254766029674668,0.11254766029674668
tierB_stage1_blnone_snr15_i4,stage1,15,none,4,synthetic_disordered_carbon,linear,gaussian,False,DGDp,height,2.911202237040735,1.5386930685931348,4.130617216903281,0.6612172898979045,0,2.4122413877873394,1713.0375277963803,1755.2102763199955,4.752500357606972,654181641505.1555,1.817878325522576,1.0933239115181588,1.0933239115181588
